timestamp,powerconsumer1_energy_mwh,elapsed_time_min,unit,speed_kn,phase,DG1_energy_produced_mwh,propulsion_power_mw,fins_status,timestamp_dt,powerconsumer1_kw,DG1_power_kw,date,hour,minute,day_of_week,is_weekend,hour_sin,hour_cos,pc1_kw_lag1,pc1_kw_lag2,pc1_kw_roll3,dg1_on,consumer_share_dg1
1761529500000,0.022502778,5,ship1,34.717,SEA,0.356,7.5574,0,2025-10-27 01:45:00,270.033336,4272.0,2025-10-27,1,45,0,0,0.25881904510252074,0.9659258262890683,270.233328,269.133336,269.79999999999995,1,0.06321005056179775
1761529800000,0.022444444,5,ship1,34.408,SEA,0.35633333333333334,7.521366666666666,0,2025-10-27 01:50:00,269.333328,4276.0,2025-10-27,1,50,0,0,0.25881904510252074,0.9659258262890683,270.033336,270.233328,269.866664,1,0.06298721421889616
1761530100000,0.022469444,5,ship1,33.978,SEA,0.35433333333333333,7.559,0,2025-10-27 01:55:00,269.633328,4252.0,2025-10-27,1,55,0,0,0.25881904510252074,0.9659258262890683,269.333328,270.033336,269.666664,1,0.06341329444967074
1761530400000,0.022494444,5,ship1,33.715,SEA,0.35733333333333334,7.632133333333334,0,2025-10-27 02:00:00,269.93332799999996,4288.0,2025-10-27,2,0,0,0,0.49999999999999994,0.8660254037844387,269.633328,269.333328,269.633328,1,0.06295086940298507
1761530700000,0.022188889,5,ship1,33.55,SEA,0.3566666666666667,7.5788666666666655,0,2025-10-27 02:05:00,266.266668,4280.0,2025-10-27,2,5,0,0,0.49999999999999994,0.8660254037844387,269.93332799999996,269.633328,268.611108,1,0.06221183831775701
1761531000000,0.022091667,5,ship1,33.373,SEA,0.354,7.528,0,2025-10-27 02:10:00,265.100004,4247.999999999999,2025-10-27,2,10,0,0,0.49999999999999994,0.8660254037844387,266.266668,269.93332799999996,267.09999999999997,1,0.06240583898305086
1761531300000,0.022183333,5,ship1,33.322,SEA,0.355,7.563433333333333,0,2025-10-27 02:15:00,266.199996,4260.0,2025-10-27,2,15,0,0,0.49999999999999994,0.8660254037844387,265.100004,266.266668,265.855556,1,0.06248826197183099
1761531600000,0.022291667,5,ship1,33.213,SEA,0.35733333333333334,7.612100000000001,0,2025-10-27 02:20:00,267.500004,4288.0,2025-10-27,2,20,0,0,0.49999999999999994,0.8660254037844387,266.199996,265.100004,266.266668,1,0.06238339645522388
1761531900000,0.022519444,5,ship1,33.177,SEA,0.35733333333333334,7.579066666666667,0,2025-10-27 02:25:00,270.233328,4288.0,2025-10-27,2,25,0,0,0.49999999999999994,0.8660254037844387,267.500004,266.199996,267.977776,1,0.06302083208955223
1761532200000,0.022666667,5,ship1,33.112,SEA,0.3576666666666667,7.5858,0,2025-10-27 02:30:00,272.000004,4292.0,2025-10-27,2,30,0,0,0.49999999999999994,0.8660254037844387,270.233328,267.500004,269.911112,1,0.06337371947809879
1761532500000,0.022652778,5,ship1,33.083,SEA,0.35933333333333334,7.6419,0,2025-10-27 02:35:00,271.833336,4312.0,2025-10-27,2,35,0,0,0.49999999999999994,0.8660254037844387,272.000004,270.233328,271.355556,1,0.06304112615955472
1761532800000,0.022711111,5,ship1,33.065,SEA,0.35733333333333334,7.614633333333334,0,2025-10-27 02:40:00,272.533332,4288.0,2025-10-27,2,40,0,0,0.49999999999999994,0.8660254037844387,271.833336,272.000004,272.12222399999996,1,0.06355721361940297
1761533100000,0.022602778,5,ship1,33.062,SEA,0.3546666666666667,7.5576333333333325,0,2025-10-27 02:45:00,271.233336,4256.0,2025-10-27,2,45,0,0,0.49999999999999994,0.8660254037844387,272.533332,271.833336,271.86666799999995,1,0.06372963721804512
1761533400000,0.022372222,5,ship1,33.103,SEA,0.356,7.5305,0,2025-10-27 02:50:00,268.46666400000004,4272.0,2025-10-27,2,50,0,0,0.49999999999999994,0.8660254037844387,271.233336,272.533332,270.744444,1,0.06284332022471911
1761533700000,0.022277778,5,ship1,33.333,SEA,0.367,7.9284,0,2025-10-27 02:55:00,267.33333600000003,4404.0,2025-10-27,2,55,0,0,0.49999999999999994,0.8660254037844387,268.46666400000004,271.233336,269.0111120000001,1,0.06070239237057221
1761534000000,0.0221,5,ship1,33.561,SEA,0.36833333333333335,7.980733333333333,0,2025-10-27 03:00:00,265.2,4420.0,2025-10-27,3,0,0,0,0.7071067811865475,0.7071067811865476,267.33333600000003,268.46666400000004,267.00000000000006,1,0.06
1761534300000,0.022002778,5,ship1,33.168,SEA,0.376,8.187933333333334,0,2025-10-27 03:05:00,264.033336,4512.0,2025-10-27,3,5,0,0,0.7071067811865475,0.7071067811865476,265.2,267.33333600000003,265.522224,1,0.058518026595744684
1761534600000,0.022072222,5,ship1,33.317,SEA,0.371,8.0904,0,2025-10-27 03:10:00,264.86666399999996,4452.0,2025-10-27,3,10,0,0,0.7071067811865475,0.7071067811865476,264.033336,265.2,264.7,1,0.059493859838274925
1761534900000,0.021983333,5,ship1,33.378,SEA,0.36966666666666664,8.031133333333333,0,2025-10-27 03:15:00,263.799996,4436.0,2025-10-27,3,15,0,0,0.7071067811865475,0.7071067811865476,264.86666399999996,264.033336,264.233332,1,0.05946798827772769
1761535200000,0.021986111,5,ship1,33.494,SEA,0.36666666666666664,7.9254999999999995,0,2025-10-27 03:20:00,263.833332,4399.999999999999,2025-10-27,3,20,0,0,0.7071067811865475,0.7071067811865476,263.799996,264.86666399999996,264.166664,1,0.05996212090909092
1761535500000,0.022394444,5,ship1,33.69,SEA,0.36466666666666664,7.900066666666666,0,2025-10-27 03:25:00,268.733328,4375.999999999999,2025-10-27,3,25,0,0,0.7071067811865475,0.7071067811865476,263.833332,263.799996,265.45555199999995,1,0.0614107239488117
1761535800000,0.021941667,5,ship1,33.819,SEA,0.36433333333333334,7.880233333333333,0,2025-10-27 03:30:00,263.30000400000006,4372.0,2025-10-27,3,30,0,0,0.7071067811865475,0.7071067811865476,268.733328,263.833332,265.28888800000004,1,0.06022415462031108
1761536100000,0.021908333,5,ship1,33.984,SEA,0.36,7.746833333333333,0,2025-10-27 03:35:00,262.899996,4320.0,2025-10-27,3,35,0,0,0.7071067811865475,0.7071067811865476,263.30000400000006,268.733328,264.977776,1,0.06085648055555555
1761536400000,0.022063889,5,ship1,34.117000000000004,SEA,0.36466666666666664,7.859533333333334,0,2025-10-27 03:40:00,264.766668,4375.999999999999,2025-10-27,3,40,0,0,0.7071067811865475,0.7071067811865476,262.899996,263.30000400000006,263.655556,1,0.060504265996343704
1761536700000,0.021663889,5,ship1,34.194,SEA,0.36533333333333334,7.8661666666666665,0,2025-10-27 03:45:00,259.966668,4384.0,2025-10-27,3,45,0,0,0.7071067811865475,0.7071067811865476,264.766668,262.899996,262.54444400000006,1,0.05929896624087592
1761537000000,0.022030556,5,ship1,34.197,SEA,0.36766666666666664,7.979633333333333,0,2025-10-27 03:50:00,264.366672,4412.0,2025-10-27,3,50,0,0,0.7071067811865475,0.7071067811865476,259.966668,264.766668,263.03333599999996,1,0.05991991659111514
1761537300000,0.021877778,5,ship1,33.926,SEA,0.37166666666666665,8.1813,0,2025-10-27 03:55:00,262.533336,4460.0,2025-10-27,3,55,0,0,0.7071067811865475,0.7071067811865476,264.366672,259.966668,262.288892,1,0.058863976681614354
1761537600000,0.0218,5,ship1,33.763,SEA,0.37433333333333335,8.255966666666668,0,2025-10-27 04:00:00,261.6,4492.0,2025-10-27,4,0,0,0,0.8660254037844386,0.5000000000000001,262.533336,264.366672,262.83333600000003,1,0.058236865538735534
1761537900000,0.02175,5,ship1,33.835,SEA,0.36833333333333335,8.025233333333333,0,2025-10-27 04:05:00,261.0,4420.0,2025-10-27,4,5,0,0,0.8660254037844386,0.5000000000000001,261.6,262.533336,261.711112,1,0.05904977375565611
1761538200000,0.021897222,5,ship1,33.943,SEA,0.3636666666666667,7.886233333333333,0,2025-10-27 04:10:00,262.76666400000005,4364.000000000001,2025-10-27,4,10,0,0,0.8660254037844386,0.5000000000000001,261.0,261.6,261.78888800000004,1,0.06021234280476627
1761538500000,0.021847222,5,ship1,34.022999999999996,SEA,0.36333333333333334,7.8767,0,2025-10-27 04:15:00,262.16666399999997,4360.0,2025-10-27,4,15,0,0,0.8660254037844386,0.5000000000000001,262.76666400000005,261.0,261.977776,1,0.060129968807339444
1761538800000,0.021972222,5,ship1,34.388,SEA,0.365,7.940933333333333,0,2025-10-27 04:20:00,263.66666399999997,4380.0,2025-10-27,4,20,0,0,0.8660254037844386,0.5000000000000001,262.16666399999997,262.76666400000005,262.86666399999996,1,0.060197868493150675
1761539100000,0.022311111,5,ship1,34.545,SEA,0.363,7.850933333333334,0,2025-10-27 04:25:00,267.733332,4356.0,2025-10-27,4,25,0,0,0.8660254037844386,0.5000000000000001,263.66666399999997,262.16666399999997,264.52222,1,0.061463115702479344
1761539400000,0.021641667,5,ship1,34.647,SEA,0.36666666666666664,7.9879999999999995,0,2025-10-27 04:30:00,259.700004,4399.999999999999,2025-10-27,4,30,0,0,0.8660254037844386,0.5000000000000001,267.733332,263.66666399999997,263.7,1,0.05902272818181819
1761539700000,0.022088889,5,ship1,34.677,SEA,0.36,7.849466666666667,0,2025-10-27 04:35:00,265.066668,4320.0,2025-10-27,4,35,0,0,0.8660254037844386,0.5000000000000001,259.700004,267.733332,264.166668,1,0.061358025
1761540000000,0.021872222,5,ship1,34.742000000000004,SEA,0.36633333333333334,8.0274,0,2025-10-27 04:40:00,262.46666400000004,4396.0,2025-10-27,4,40,0,0,0.8660254037844386,0.5000000000000001,265.066668,259.700004,262.411112,1,0.059705792538671525
1761540300000,0.021791667,5,ship1,34.891,SEA,0.365,8.053633333333334,0,2025-10-27 04:45:00,261.500004,4380.0,2025-10-27,4,45,0,0,0.8660254037844386,0.5000000000000001,262.46666400000004,265.066668,263.01111199999997,1,0.05970319726027397
1761540600000,0.021552778,5,ship1,34.897,SEA,0.36666666666666664,8.0801,0,2025-10-27 04:50:00,258.63333600000004,4399.999999999999,2025-10-27,4,50,0,0,0.8660254037844386,0.5000000000000001,261.500004,262.46666400000004,260.86666800000006,1,0.058780303636363655
1761540900000,0.022327778,5,ship1,34.768,SEA,0.359,7.8330666666666655,0,2025-10-27 04:55:00,267.933336,4308.0,2025-10-27,4,55,0,0,0.8660254037844386,0.5000000000000001,258.63333600000004,261.500004,262.68889200000007,1,0.062194367688022285
